site,lat,lon,model,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
IT-MBo,46.0147,11.0458,vegas,663.9801134,601.1587236,658.7175707,621.8955565,657.580372,633.297698,642.3340767,582.499377,655.668232,615.1785853,684.8934804,739.8251178,704.1081266,629.1311974,708.2711553,743.4398144,690.6774788,729.4656225,685.4926174,741.2451676,652.5467236,734.2271566,749.8285007,765.7462198,676.6975545,660.6836547,727.1225435,750.3855774,763.0157576,796.19363,715.9807189,744.2784474,766.3617508,705.7745943,731.5254811,751.3726031,735.3773834,727.5529403,760.2959979,672.6598424
IT-Noe,40.6061,8.1515,vegas,939.266629,971.7298191,962.5880236,898.4054329,924.9836137,987.3527495,1059.771089,969.3894474,1005.089959,951.4930597,1006.711917,974.665551,981.7830981,1014.13969,985.0591911,1049.432755,954.1561873,1059.23179,987.9364798,1018.593046,1018.14978,1029.60466,1017.231532,999.1957006,940.1318166,984.6731011,951.7097929,915.8112643,842.373809,860.8795316,939.1266684,884.12386,1061.296968,979.3237198,930.4861579,1007.821023,971.6524866,1044.518252,1093.677418,1099.485057
IT-PT1,45.2009,9.061,vegas,545.6005847,365.0019695,482.6311137,426.152393,603.9719275,469.2252812,417.3184698,434.8297124,456.3271062,425.5283768,512.0363094,711.1547694,679.9132974,534.5953755,688.3185356,616.6099047,638.3105242,720.2434739,632.7555709,671.0264547,738.4074994,588.3302342,595.3036564,741.5942529,576.4025043,559.5491575,692.7863422,823.5371187,734.5936204,691.5716744,717.3249612,797.8581755,1056.362448,783.6288298,920.7762455,828.9870853,808.2730505,757.0897594,909.4362783,924.6516041
IT-Ren,46.5869,11.4337,vegas,457.4786179,380.2967425,453.1475892,415.4715669,444.05779,429.0563466,423.6214094,370.512534,427.4880524,409.13477,463.9084397,538.8301772,519.5233379,426.6406455,490.3205691,522.4665372,485.6310821,525.5194089,471.262962,529.8195245,496.2853719,565.9365409,547.5088653,597.500724,504.4066791,466.4751281,534.7648152,579.6051838,590.1973714,622.792777,520.2911539,545.9827812,612.5119089,516.3252993,541.6410375,579.3916709,550.8331254,544.5152636,584.1927531,489.8429795
IT-Ro1,42.4081,11.93,vegas,830.779956,867.869632,924.8555845,798.2700857,890.1390996,913.8582973,894.7514948,795.1548057,956.0471657,837.6194405,908.3325691,940.8503203,932.218833,950.997002,930.9505966,928.7461946,964.7450176,951.7609437,948.6903918,982.528197,985.6475445,1052.958509,875.0392793,1021.113971,956.2850949,968.9260168,1003.117207,1017.730352,1052.536585,1005.639577,949.6708543,1058.59127,1069.401425,1020.062552,1039.98584,1059.276145,956.0981335,1055.425707,1065.641002,1048.435366
IT-Ro2,42.3903,11.9209,vegas,830.779956,867.869632,924.8555845,798.2700857,890.1390996,913.8582973,894.7514948,795.1548057,956.0471657,837.6194405,908.3325691,940.8503203,932.218833,950.997002,930.9505966,928.7461946,964.7450176,951.7609437,948.6903918,982.528197,985.6475445,1052.958509,875.0392793,1021.113971,956.2850949,968.9260168,1003.117207,1017.730352,1052.536585,1005.639577,949.6708543,1058.59127,1069.401425,1020.062552,1039.98584,1059.276145,956.0981335,1055.425707,1065.641002,1048.435366
IT-SR2,43.732,10.291,vegas,831.0553322,797.5146568,875.6525931,835.2553308,865.2830724,881.6196714,928.2716872,867.0594162,929.8926445,840.941226,897.7219201,929.5353037,929.0356121,877.4600468,951.0219007,961.7961381,970.2696742,964.3376571,978.5648198,1034.826362,985.2945986,1099.687975,958.8510558,1047.682762,989.6337433,974.447072,1026.772207,973.8322278,996.0956957,1022.83416,1032.371104,1099.884038,1000.367636,1027.701249,997.1616423,1069.326607,1084.369644,1094.631492,1074.504157,1096.080712
IT-SRo,43.7279,10.2844,vegas,831.0553322,797.5146568,875.6525931,835.2553308,865.2830724,881.6196714,928.2716872,867.0594162,929.8926445,840.941226,897.7219201,929.5353037,929.0356121,877.4600468,951.0219007,961.7961381,970.2696742,964.3376571,978.5648198,1034.826362,985.2945986,1099.687975,958.8510558,1047.682762,989.6337433,974.447072,1026.772207,973.8322278,996.0956957,1022.83416,1032.371104,1099.884038,1000.367636,1027.701249,997.1616423,1069.326607,1084.369644,1094.631492,1074.504157,1096.080712
IT-Tor,45.8444,7.5781,vegas,590.3818029,483.0599445,584.7349269,539.6248834,563.4388538,584.1525334,500.6370945,509.992921,557.738888,496.0206547,571.0697723,631.5858555,616.0633232,530.1333179,607.5660598,642.7073516,611.6198228,632.266638,639.8959168,672.4458522,638.340012,642.8669719,615.5805791,696.598468,626.4295019,559.2642013,628.8525596,615.5085729,657.2777079,682.7836838,651.2455475,662.2554626,717.2718421,660.4327973,679.2808353,717.034634,686.7557639,637.2428833,727.8820163,619.6013989
JP-MBF,44.3869,142.3186,vegas,589.8557595,676.4533915,636.0454746,609.6504461,644.8738291,614.213229,638.5018793,673.2339216,636.075807,602.8193898,596.8257378,671.9336846,572.9241913,663.9078851,640.0992055,588.8772338,652.224693,606.0612293,654.9706473,743.1396664,694.6466516,614.863741,586.8868497,708.3074537,679.0595642,591.0464919,616.7872788,654.2719426,724.3618281,693.0074648,664.8934869,636.9144792,643.9052027,733.8360319,703.6499121,679.5358175,681.0670609,695.8218546,666.8873391,731.3569087
JP-SMF,35.2617,137.0788,vegas,1102.890672,1132.676298,1050.835777,1129.446262,1164.22875,1051.711583,1192.361696,1170.437185,1196.434908,1116.35474,1089.097579,1177.721314,1175.089679,1126.775515,1202.391421,1110.238929,1193.269266,1128.460905,1185.969954,1249.121035,1226.381118,1149.987859,1091.164688,1209.979379,1125.133185,1146.702494,1226.796048,1291.204464,1269.963491,1232.271255,1240.480155,1198.533267,1219.753457,1245.492516,1159.204327,1162.285912,1214.151153,1244.130767,1281.547908,1251.280808
NL-Hor,52.2404,5.0713,vegas,466.839377,404.8378666,461.5447979,352.9263723,484.3660589,550.4459501,449.7106831,433.0981369,434.8938101,479.2663763,486.345879,584.566726,561.8417114,467.6072786,481.7266911,496.4110104,487.1828992,467.9888258,585.0481762,551.3629893,511.4122637,564.775448,451.9857038,503.4211271,546.0723507,469.4222549,567.0050091,506.9353496,618.3925021,545.5842352,544.2091066,586.3820104,642.6970695,551.0397494,592.6538948,729.7984736,666.6277956,614.6818606,652.9896779,552.7289454
NL-Loo,52.1666,5.7436,vegas,497.7901326,442.0965231,521.9608459,386.1788761,484.0749081,541.2282343,421.6543093,399.5327639,415.5713646,465.7078512,471.7836286,581.047979,554.8132187,460.2524631,472.6484499,491.2191978,472.2126963,475.7969038,554.4088592,527.0678012,504.849461,574.4223168,438.4470984,542.7713082,537.0133955,447.0882703,579.4038716,479.4647482,595.1597789,527.9061769,528.8366804,553.0107634,617.9950403,530.7117448,552.3034134,692.7979678,591.9352381,572.2555179,625.4613698,534.1528634
NO-Adv,78.186,15.923,vegas,0.226825146,0.250813529,0.284678505,0.328839726,0.324043619,0.34119961,0.311633143,0.293023307,0.260998526,0.274669159,0.278574242,0.267476539,0.262597315,0.331969981,0.408452322,0.494347111,0.347915742,0.365894013,0.334277074,0.336767223,0.43260257,0.499319825,0.533294317,0.396958545,0.490178768,0.431650098,0.402694057,0.456779342,0.423276417,0.624770436,0.836016862,1.067178796,0.830611221,0.842477984,0.938989166,1.363710886,3.024191261,3.034990595,2.625159708,1.599762931
NO-Blv,78.9216,11.8311,vegas,0.270021655,0.292189692,0.346444235,0.400400551,0.405548526,0.4336435,0.382233803,0.351103396,0.309358555,0.326329274,0.329341578,0.304208849,0.296143985,0.375182744,0.479739528,0.589756086,0.412814851,0.423370853,0.387262059,0.38682165,0.528961306,0.597626306,0.649671729,0.487098691,0.563015959,0.517946343,0.474539912,0.556814677,0.51575808,0.747800558,1.001137124,1.197817612,0.988707987,0.992755774,1.081821483,1.476594166,2.569599427,2.820655534,2.71070077,1.783529969
RU-Che,68.613,161.3414,vegas,158.174819,144.5044792,138.0975472,152.9446012,131.7081785,140.032757,155.4329576,140.4381528,118.3136247,127.6949084,141.3662153,132.3667671,137.7434986,135.9620859,107.0887761,116.3527176,117.5032053,124.9503409,149.5841008,161.9164175,182.5483797,145.272895,143.7097165,146.903875,160.1944731,145.3480593,152.7302153,125.7305386,130.3922094,138.313469,143.6329016,170.3657966,176.2050963,184.9424392,178.8578328,184.0776651,211.054603,204.8928071,182.7882628,199.3585996
RU-Cok,70.8291,147.4943,vegas,152.0834325,105.0541205,98.70620683,111.399997,88.84579366,90.78543605,102.8919679,81.09513057,65.66801463,90.97033465,105.0206414,102.9800917,119.656214,79.38664045,82.91598994,86.28389305,86.1497033,90.69086426,103.9489576,135.2867658,137.3564104,95.62977645,103.3537646,106.5438922,128.0639592,84.95680048,94.18714162,85.68290067,105.9441465,108.3913191,99.71857451,118.0998438,119.5576369,104.2113048,126.8697921,133.0266292,164.0364688,146.2677468,137.5855899,141.7593892
RU-Fyo,56.4615,32.9221,vegas,546.2888631,642.1011836,547.3176376,564.1336658,665.0643472,490.3936145,596.6918161,528.0226307,632.3821731,563.424474,659.6613875,599.4259022,689.400117,637.3325239,604.1170013,636.3886358,547.8600346,675.8367928,726.6831943,586.4854877,644.7860207,634.3368378,550.2188582,616.3097505,675.3344967,663.4929712,609.368807,640.3317455,703.8412101,655.9961929,697.6833364,682.1452719,634.5703788,641.5640196,692.6262712,697.6588514,726.3587132,658.2154683,635.4080763,760.2996805
RU-Ha1,54.7252,90.0022,vegas,507.1891422,489.3486681,527.9916761,491.7244591,481.4084661,483.4220497,507.2853355,503.3466256,515.9980306,492.0015423,509.8641145,513.051082,459.7677819,466.3017108,454.6968483,454.4729447,438.7730471,441.4430252,466.9807846,512.7383617,487.7043722,453.4505811,416.1824677,470.9899333,432.4404342,415.6559154,487.5844876,459.6024257,431.9899123,447.375505,483.7675176,447.6593246,419.5881815,404.5958718,414.9922757,351.5974819,435.8204484,398.1503486,393.354361,379.2835418
SD-Dem,13.2829,30.4783,vegas,438.0666228,496.6957688,436.0944236,445.2955072,400.6339511,446.2577987,451.2535795,513.8198776,462.7779822,458.6330767,439.329514,369.8209255,384.9086024,306.1896438,303.2925871,348.5835287,366.6242269,377.491884,374.498427,330.942648,291.0100907,431.3628949,533.9714275,594.2455547,578.0442587,485.5448161,453.3198316,435.3026089,579.2327261,522.5418005,476.8803756,379.7239366,446.6305971,424.8021768,351.7082042,487.3187638,599.7032456,624.0196966,542.5716044,444.9957888
SN-Dhr,15.4028,-15.4322,vegas,524.9696842,443.1296563,371.5645031,446.5360877,617.7230315,616.6383826,525.513632,516.0400569,493.0401693,496.7065305,517.4470756,544.7531569,363.5911377,406.7400645,479.6140661,497.0436502,603.5755625,616.7672022,728.3772648,623.7624713,503.5211106,444.3362021,397.1034001,431.2636067,456.1579898,551.7483706,489.7744169,514.5396876,608.6516921,574.5232952,490.5253444,389.1151666,462.7780401,531.1426904,587.9839701,512.5674842,489.7166243,564.9765153,707.3890682,840.2429332
US-AR1,36.4267,-99.42,vegas,924.0754002,1024.578584,992.8657509,1074.162891,998.4255361,947.7874824,1079.452039,943.6011074,1062.888706,931.2058689,981.1043742,927.2656161,899.0800058,922.6471429,1058.937527,1078.997651,1060.374434,950.6241924,990.7401952,967.870707,1026.059919,1025.056294,946.4210887,957.9670453,983.2088368,1027.633498,1036.230695,1000.647277,1034.92079,1059.360812,1051.137113,989.3364451,1004.124877,1058.054131,1111.739661,915.9907511,1063.578261,1034.046643,955.1232737,1038.847623
US-AR2,36.6358,-99.5975,vegas,875.4506047,936.4843203,966.441645,1052.397293,921.8984835,882.1687339,1037.833978,911.0465232,1035.77707,943.4456587,1008.072792,950.8023389,895.2286394,947.7960712,1065.973341,1069.104153,1071.222338,976.3010242,1010.423482,935.148979,879.8783935,912.3848598,876.9175967,895.3092656,898.4480365,1029.449255,979.3026187,979.0187362,1039.558734,1030.175843,988.9245791,909.4375803,1083.464692,1040.875867,1109.170752,904.3033772,1040.599692,966.5430172,974.2775437,1032.793142
US-ARb,35.5497,-98.0402,vegas,939.4025674,927.9837795,1001.067434,981.3521199,955.2790734,925.7169354,1023.892095,928.5262919,1018.328241,958.1399486,1025.74654,888.6249442,958.3800338,917.3627982,1002.556099,988.5374128,1054.82392,986.9628003,920.9270685,1003.513901,1077.835925,967.8959941,999.4355323,1028.51757,1089.425067,1071.348524,938.5926603,969.7236104,909.0640055,1033.464493,933.8608014,969.9500344,976.4176972,1118.906549,1093.599859,1054.160065,1195.253868,1151.763177,1011.410465,1121.102992
US-ARc,35.5465,-98.04,vegas,939.4025674,927.9837795,1001.067434,981.3521199,955.2790734,925.7169354,1023.892095,928.5262919,1018.328241,958.1399486,1025.74654,888.6249442,958.3800338,917.3627982,1002.556099,988.5374128,1054.82392,986.9628003,920.9270685,1003.513901,1077.835925,967.8959941,999.4355323,1028.51757,1089.425067,1071.348524,938.5926603,969.7236104,909.0640055,1033.464493,933.8608014,969.9500344,976.4176972,1118.906549,1093.599859,1054.160065,1195.253868,1151.763177,1011.410465,1121.102992
US-ARM,36.6058,-97.4888,vegas,1014.205367,953.1791716,1012.989397,1041.351688,964.7056531,989.1342126,1054.86881,988.7104745,1021.818053,979.450107,967.7174996,884.2060957,931.262991,944.9147773,1080.49186,1080.698936,1108.650439,1002.334837,984.509314,997.8180154,1022.808222,859.1476293,987.9956181,1055.80938,1048.064916,1070.851414,1034.333138,1082.942897,1082.630359,1043.600876,928.404039,1076.35681,1042.75734,1120.29412,1129.329274,1028.615996,1141.025379,1010.67983,1109.981072,1134.832885
US-Blo,38.8953,-120.6328,vegas,641.344979,659.5614436,623.8560401,763.9714673,652.1325191,714.4695465,610.8688043,732.0305659,652.4204487,695.3483251,654.2395198,710.8329698,703.6488674,669.6545675,619.2811234,735.1186958,633.4394493,640.6382214,782.1778442,669.7226861,701.4523587,718.4448724,705.8987245,664.3155461,722.9432604,765.1995553,658.4772928,688.5115582,655.207043,779.422369,617.4094858,640.8733407,638.821067,670.8412133,767.9479688,629.3836134,694.1117798,610.8956709,754.4494342,698.4179472
US-Cop,38.09,-109.39,vegas,608.2798914,613.8765455,692.7536617,595.4669374,614.1521816,647.242016,532.3985984,559.8438421,590.3298107,585.5900928,692.4637092,698.3457431,715.8975701,709.4995637,677.7914969,723.661512,732.5823092,656.9463599,496.7209567,467.6323674,579.5745746,702.5452501,657.8871095,593.2817543,645.9683612,520.3300976,643.5369253,617.7796827,718.1177221,574.4396167,685.5090715,472.1723698,550.6107478,596.7814399,678.5395579,539.0023829,662.5397775,643.5811669,607.223366,623.9928235
US-GBT,41.3658,-106.2397,vegas,552.118587,588.3255395,564.3363601,576.8816326,522.2640421,577.1532163,656.8589599,576.377551,603.1056656,591.1445926,626.1528818,533.8783603,558.9667807,553.8393938,573.510902,582.3633455,598.2371955,630.4913398,594.2873842,601.5922715,589.7769549,624.0255983,525.383295,640.90159,562.2075635,592.3211927,557.9446525,584.6059837,540.1164481,595.3526649,634.2228986,539.5342282,603.1564515,580.1859542,594.6752449,603.6614446,626.0666629,550.1551391,541.8145211,595.827782
US-GLE,41.3665,-106.2399,vegas,552.118587,588.3255395,564.3363601,576.8816326,522.2640421,577.1532163,656.8589599,576.377551,603.1056656,591.1445926,626.1528818,533.8783603,558.9667807,553.8393938,573.510902,582.3633455,598.2371955,630.4913398,594.2873842,601.5922715,589.7769549,624.0255983,525.383295,640.90159,562.2075635,592.3211927,557.9446525,584.6059837,540.1164481,595.3526649,634.2228986,539.5342282,603.1564515,580.1859542,594.6752449,603.6614446,626.0666629,550.1551391,541.8145211,595.827782
US-Ha1,42.5378,-72.1715,vegas,876.4579645,770.6160709,884.5226873,823.3619961,910.1213189,819.605827,875.8330733,814.4713585,872.7675429,828.7668657,844.3336471,830.6386235,849.6587563,835.955664,867.1860146,868.81849,839.1608621,850.7181028,874.7796295,863.5646475,912.7077323,753.2888705,830.3282914,866.7430896,788.9758227,842.0317086,799.1300881,890.4879105,899.4897111,822.5560102,867.8155847,837.7489308,849.5971416,886.6818276,904.877725,905.8670674,915.1850093,883.6700472,832.3540219,911.6315092
US-KS2,28.6086,-80.6715,vegas,2040.374991,2141.834841,2035.635895,2063.636933,2074.521217,1905.527991,1831.001085,1901.333049,2029.334718,1905.20665,1816.560427,2143.340263,2000.38818,2069.088552,1997.474418,2025.983074,1922.382741,2012.88183,2043.79473,2072.980435,2184.987192,2129.252574,1962.350449,2134.958508,2035.687892,2082.133163,2145.115263,2086.9001,2070.150675,1963.830979,2064.027888,2071.68362,2084.808929,2065.169519,2155.426628,2135.090405,2126.473817,2149.974115,2100.965265,1820.035729
US-Los,46.0827,-89.9792,vegas,703.8898281,652.1441541,709.9444813,591.7015634,708.6712408,679.2192462,736.2693094,700.8837652,634.6332272,660.5945288,673.4965583,650.0262337,705.7814233,710.3520396,681.2632181,719.3764108,757.0657942,769.3634363,686.0772063,652.5627066,735.3279251,593.6073428,607.249485,698.5709663,675.9018681,675.9835191,643.1510017,790.5296145,740.6644338,672.0005458,772.5173657,702.1874173,723.1001962,676.8544255,795.9452009,772.515359,772.4668587,681.0881564,659.4995986,784.4706891
US-Me1,44.5794,-121.5,vegas,466.0476689,522.5724909,447.6401777,497.2899038,499.9361237,525.358166,386.71226,495.6270639,549.8440999,513.2352737,560.6421535,554.6946407,587.6562495,540.4977637,505.6318123,564.8016584,580.6652494,534.0566597,537.603305,539.6090421,484.4187442,540.8360134,523.3819765,480.6399556,579.4920982,540.6713385,568.6490882,585.8779293,501.9967624,483.6794019,466.9464428,450.0563462,485.5425881,556.9896159,525.091143,581.0155233,514.3347075,501.6495967,542.6717335,502.8911373
US-Me2,44.4523,-121.5574,vegas,569.1929779,596.5834121,624.8110938,619.6703694,597.7669214,600.7666041,603.4200007,607.4704735,659.5093949,553.1132218,618.0932094,596.0624793,618.8025945,562.8978227,570.245229,642.8286097,732.5153305,639.8748573,627.0035991,653.5981171,632.4162454,717.7639837,609.321225,665.3089863,681.7619732,619.7310007,629.9910927,618.1359947,582.9246454,583.5097663,627.6819831,616.6476393,661.6492932,696.727432,614.4834184,653.8213437,617.8134357,621.9709568,642.6223925,578.5500285
US-Me6,44.3233,-121.6078,vegas,569.1929779,596.5834121,624.8110938,619.6703694,597.7669214,600.7666041,603.4200007,607.4704735,659.5093949,553.1132218,618.0932094,596.0624793,618.8025945,562.8978227,570.245229,642.8286097,732.5153305,639.8748573,627.0035991,653.5981171,632.4162454,717.7639837,609.321225,665.3089863,681.7619732,619.7310007,629.9910927,618.1359947,582.9246454,583.5097663,627.6819831,616.6476393,661.6492932,696.727432,614.4834184,653.8213437,617.8134357,621.9709568,642.6223925,578.5500285
