Record_number,lon,lat,year,GOME2_SIF,SCIA_SIF
5545,11.639,47.581,2010,1.2773,0.90623
5546,11.639,47.581,2011,1.3939,1.0093
5547,11.639,47.581,2012,1.2297,NaN
5548,-105.5,53.83,2002,NaN,NaN
5549,-105.5,53.83,2003,NaN,0.39729
5550,-105.5,53.83,2004,NaN,0.38351
5551,-105.5,53.83,2005,NaN,0.7431
5552,-105.5,53.83,2006,NaN,0.66793
5553,-105.5,53.83,2007,0.56915,0.53873
5554,-105.5,53.83,2008,0.50463,0.6542
5555,-105.5,53.83,2009,0.52666,0.47839
5556,127.4,37.5,2009,1.0161,0.92943
5557,127.4,37.5,2009,1.0161,0.92943
5558,127.4,37.5,2009,1.0161,0.92943
5559,129.2,37.328,2011,0.76908,0.58627
5559,129.2,37.328,2012,0.80178,NaN
5560,129.2,37.328,2011,0.76908,0.58627
5560,129.2,37.328,2012,0.80178,NaN
5561,15.689,48.727,2011,1.2742,1.1139
5561,15.689,48.727,2012,1.123,NaN
5564,13.639,47.822,2011,1.093,1.0394
5564,13.639,47.822,2012,1.1131,NaN
5579,121.5,31.67,2007,0.78186,0.47769
5579,121.5,31.67,2008,0.61851,0.64804
5584,121.5,50.93,2010,0.56322,0.55814
5584,121.5,50.93,2011,0.4778,0.40737
5585,-112.94,49.471,2012,0.74591,NaN
5587,-90.797,45.623,2007,1.2448,0.96386
5587,-90.797,45.623,2008,1.0339,0.99594
5622,24.28,61.85,2012,0.55832,NaN
5629,104.67,35.2,2010,0.50904,0.37428
5630,104.67,35.2,2011,0.5035,0.29513
5631,104.67,35.2,2012,0.58499,NaN
5632,101.02,24.53,2011,1.3073,0.87385
5633,175.45,-41.42,2008,1.2866,0.58861
5634,175.45,-41.42,2008,1.2866,0.58861
5635,175.77,-39.15,2008,1.2485,0.81901
5636,175.77,-39.15,2008,1.2485,0.81901
5637,175.45,-41.42,2008,1.2866,0.58861
5637,175.45,-41.42,2009,1.1986,0.30642
5637,175.45,-41.42,2010,1.0419,0.42619
5638,175.45,-41.42,2008,1.2866,0.58861
5638,175.45,-41.42,2009,1.1986,0.30642
5638,175.45,-41.42,2010,1.0419,0.42619
5639,175.77,-39.15,2008,1.2485,0.81901
5639,175.77,-39.15,2009,1.1184,0.77338
5639,175.77,-39.15,2010,0.99291,0.70868
5640,175.77,-39.15,2008,1.2485,0.81901
5640,175.77,-39.15,2009,1.1184,0.77338
5640,175.77,-39.15,2010,0.99291,0.70868
5645,110.38,38.82,2010,0.37523,0.19926
5645,110.38,38.82,2011,0.3516,0.22627
5654,91.08,30.85,2010,0.10056,0.00012622
5675,5.92,52.4,2011,1.3075,0.93078
5675,5.92,52.4,2012,1.1443,NaN
5676,5.92,52.4,2011,1.3075,0.93078
5676,5.92,52.4,2012,1.1443,NaN
5677,5.92,52.4,2011,1.3075,0.93078
5677,5.92,52.4,2012,1.1443,NaN
5678,33,56,2003,NaN,0.74109
5679,33,56,2008,0.82851,0.7552
5680,33,56,2009,0.84267,0.79786
5681,33,56,2010,0.79671,0.77195
5682,33,56,2011,0.90779,0.85831
5683,87.93,17,2010,NaN,NaN
5692,165.82,-21.711,2010,1.1076,0.46538
5692,165.82,-21.711,2011,1.114,0.75831
5694,165.82,-21.711,2010,1.1076,0.46538
5694,165.82,-21.711,2011,1.114,0.75831
5696,165.82,-21.711,2010,1.1076,0.46538
5696,165.82,-21.711,2011,1.114,0.75831
5739,-83.154,37.466,2005,NaN,1.6021
5740,-83.154,37.466,2005,NaN,1.6021
5741,-83.154,37.466,2005,NaN,1.6021
5748,88.7,30.95,2011,0.047565,-0.038723
5751,33.232,58.274,2011,0.74197,0.68344
5752,33.326,58.078,2011,0.74197,0.68344
5753,33.321,58.078,2011,0.74197,0.68344
5754,33.387,58.109,2011,0.74197,0.68344
5755,33.396,57.988,2011,0.71901,0.65318
5756,23.93,63.9,2002,NaN,NaN
5756,23.93,63.9,2003,NaN,0.31554
5757,23.93,63.9,2002,NaN,NaN
5757,23.93,63.9,2003,NaN,0.31554
5758,23.93,63.9,2002,NaN,NaN
5758,23.93,63.9,2003,NaN,0.31554
5759,23.93,63.9,2002,NaN,NaN
5759,23.93,63.9,2003,NaN,0.31554
5760,23.93,63.9,2002,NaN,NaN
5760,23.93,63.9,2003,NaN,0.31554
5761,23.93,63.9,2003,NaN,0.31554
5761,23.93,63.9,2004,NaN,0.37767
5762,23.93,63.9,2003,NaN,0.31554
5762,23.93,63.9,2004,NaN,0.37767
5763,23.93,63.9,2003,NaN,0.31554
5763,23.93,63.9,2004,NaN,0.37767
5764,23.93,63.9,2003,NaN,0.31554
5764,23.93,63.9,2004,NaN,0.37767
5765,23.93,63.9,2003,NaN,0.31554
5765,23.93,63.9,2004,NaN,0.37767
5766,23.93,63.9,2004,NaN,0.37767
5766,23.93,63.9,2005,NaN,0.26098
5767,23.93,63.9,2004,NaN,0.37767
5767,23.93,63.9,2005,NaN,0.26098
5768,23.93,63.9,2004,NaN,0.37767
5768,23.93,63.9,2005,NaN,0.26098
5769,23.93,63.9,2004,NaN,0.37767
5769,23.93,63.9,2005,NaN,0.26098
5770,23.93,63.9,2004,NaN,0.37767
5770,23.93,63.9,2005,NaN,0.26098
5777,12.15,58.38,2008,0.83379,0.55703
5778,75.9,35.78,2010,-0.24857,0.15898
5779,75.9,35.78,2010,-0.24857,0.15898
5780,75.9,35.78,2010,-0.24857,0.15898
5782,40.839,-111.8,2007,NaN,NaN
5782,40.839,-111.8,2008,NaN,NaN
5783,127.18,37.784,2007,1.0341,0.94356
5783,127.18,37.784,2008,1.0082,0.89767
5783,127.18,37.784,2009,1.0183,0.92943
5784,127.18,37.784,2007,1.0341,0.94356
5784,127.18,37.784,2008,1.0082,0.89767
5784,127.18,37.784,2009,1.0183,0.92943
5785,138.77,35.45,2006,NaN,0.9973
5785,138.77,35.45,2007,1.2041,0.69751
5798,-71.215,42.385,2009,1.1408,1.0791
5799,127.67,45.4,2010,0.92356,0.88133
5799,127.67,45.4,2011,0.78659,0.7013
5800,127.58,45.346,2003,NaN,0.64503
5800,127.58,45.346,2004,NaN,0.88444
5800,127.58,45.346,2005,NaN,0.81982
5800,127.58,45.346,2006,NaN,0.74482
5802,127.58,45.346,2004,NaN,0.88444
5802,127.58,45.346,2005,NaN,0.81982
5802,127.58,45.346,2006,NaN,0.74482
5802,127.58,45.346,2007,0.96028,0.68801
5804,127.58,45.346,2005,NaN,0.81982
5804,127.58,45.346,2006,NaN,0.74482
5804,127.58,45.346,2007,0.96028,0.68801
5804,127.58,45.346,2008,0.65533,0.94889
5812,109.6,26.8,2011,1.7891,1.3753
5817,117.35,42.5,2007,0.70882,0.33979
5817,117.35,42.5,2008,0.62164,0.38971
5818,117.35,42.5,2007,0.70882,0.33979
5818,117.35,42.5,2008,0.62164,0.38971
5821,117.35,42.5,2007,0.70882,0.33979
5821,117.35,42.5,2008,0.62164,0.38971
5822,99.78,18.67,2010,1.6945,1.3058
5823,99.78,18.67,2010,1.6945,1.3058
5832,-4.3,56.13,2009,0.87556,0.29888
5833,112.51,23.2,2002,NaN,NaN
5833,112.51,23.2,2003,NaN,1.3371
5834,112.51,23.2,2003,NaN,1.3371
5834,112.51,23.2,2004,NaN,1.2065
5835,112.51,23.2,2004,NaN,1.2065
5835,112.51,23.2,2005,NaN,1.385
5836,112.51,23.2,2005,NaN,1.385
5836,112.51,23.2,2006,NaN,1.2714
5837,112.51,23.2,2006,NaN,1.2714
5837,112.51,23.2,2007,1.4529,1.3904
5838,112.51,23.2,2007,1.4529,1.3904
5838,112.51,23.2,2008,1.3191,1.2785
5839,112.51,23.2,2008,1.3191,1.2785
5839,112.51,23.2,2009,1.4225,1.2133
5844,110.73,36.27,2007,0.76442,0.40112
5844,110.73,36.27,2008,0.79334,0.57536
5845,-72.05,-13.3,2010,1.0177,0.54154
5845,-72.05,-13.3,2011,1.0206,0.43788
5845,-72.05,-13.3,2012,0.97433,NaN
5846,-71.97,-13.3,2010,1.0087,0.6896
5846,-71.97,-13.3,2011,1.0943,0.49403
5846,-71.97,-13.3,2012,1.036,NaN
5847,135.83,34.78,2013,0.94566,NaN
5848,39.523,-4.4089,2010,1.1414,0.75058
5850,12.15,58.38,2006,NaN,0.48389
5850,12.15,58.38,2007,0.90825,0.60082
5851,12.15,58.38,2007,0.90825,0.60082
5851,12.15,58.38,2008,0.83379,0.55703
5852,12.15,58.38,2008,0.83379,0.55703
5852,12.15,58.38,2009,0.72246,0.51844
5853,12.15,58.38,2009,0.72246,0.51844
5853,12.15,58.38,2010,0.71984,0.41629
5862,127.09,37.464,2009,1.0161,0.92943
5862,127.09,37.464,2010,0.90508,0.66907
5863,127.09,37.464,2009,1.0161,0.92943
5863,127.09,37.464,2010,0.90508,0.66907
5864,127.09,37.464,2009,1.0161,0.92943
5864,127.09,37.464,2010,0.90508,0.66907
5865,127.09,37.464,2009,1.0161,0.92943
5865,127.09,37.464,2010,0.90508,0.66907
5866,88.293,21.574,2011,0.83024,0.70048
5867,88.685,22.021,2011,1.0974,1.1132
5868,88.293,21.574,2011,0.83024,0.70048
5869,88.685,22.021,2011,1.0974,1.1132
5870,88.293,21.574,2011,0.83024,0.70048
5871,88.685,22.021,2011,1.0974,1.1132
5874,-147.43,65.13,2008,0.21852,0.18211
5874,-147.43,65.13,2009,0.25244,0.16423
5886,114.04,-2.34,2004,NaN,1.9108
5887,114.04,-2.34,2005,NaN,1.9779
5888,128.21,36.859,2012,0.92357,NaN
5888,128.21,36.859,2013,0.94474,NaN
5889,-80.56,42.661,2004,NaN,1.6008
5889,-80.56,42.661,2005,NaN,1.3902
5889,-80.56,42.661,2006,NaN,1.2723
5889,-80.56,42.661,2007,1.1933,0.89711
5890,-80.459,42.774,2004,NaN,1.6008
5890,-80.459,42.774,2005,NaN,1.3902
5890,-80.459,42.774,2006,NaN,1.2723
5890,-80.459,42.774,2007,1.5062,0.89711
5891,-80.348,42.707,2004,NaN,1.6008
5891,-80.348,42.707,2005,NaN,1.3902
5891,-80.348,42.707,2006,NaN,1.2723
5891,-80.348,42.707,2007,1.5062,0.89711
5892,-80.357,42.71,2004,NaN,1.6008
5892,-80.357,42.71,2005,NaN,1.3902
5892,-80.357,42.71,2006,NaN,1.2723
5892,-80.357,42.71,2007,1.5062,0.89711
5893,-51.45,-1.72,2009,1.8133,1.7417
5893,-51.45,-1.72,2010,1.7647,1.7674
5893,-51.45,-1.72,2011,1.862,1.8337
5895,113.9,-2.32,2009,1.4755,1.8371
5895,113.9,-2.32,2010,1.5019,1.8726
5897,114.02,-2.32,2009,1.3969,1.5964
5897,114.02,-2.32,2010,1.4919,1.6731
5901,-52.386,-13.076,2009,2.2757,1.7255
5901,-52.386,-13.076,2010,1.9917,1.4106
5901,-52.386,-13.076,2011,2.1291,1.338
5902,-52.386,-13.076,2009,2.2757,1.7255
5902,-52.386,-13.076,2010,1.9917,1.4106
5902,-52.386,-13.076,2011,2.1291,1.338
5903,-51.45,-1.72,2009,1.8133,1.7417
5903,-51.45,-1.72,2010,1.7647,1.7674
5903,-51.45,-1.72,2011,1.862,1.8337
5904,-51.45,-1.72,2009,1.8133,1.7417
5904,-51.45,-1.72,2010,1.7647,1.7674
5904,-51.45,-1.72,2011,1.862,1.8337
5905,-62.73,-16.016,2009,2.6202,1.9821
5905,-62.73,-16.016,2010,2.1286,1.6005
5905,-62.73,-16.016,2011,2.4651,1.8357
5906,-62.73,-16.016,2009,2.6202,1.9821
5906,-62.73,-16.016,2010,2.1286,1.6005
5906,-62.73,-16.016,2011,2.4651,1.8357
5907,-73.43,-3.95,2009,1.9671,1.9402
5907,-73.43,-3.95,2010,1.8593,1.8157
5907,-73.43,-3.95,2011,1.9469,1.9161
5908,-73.43,-3.95,2009,1.9671,1.9402
5908,-73.43,-3.95,2010,1.8593,1.8157
5908,-73.43,-3.95,2011,1.9469,1.9161
5909,68.729,-12.83,2005,NaN,NaN
5909,68.729,-12.83,2006,NaN,NaN
5909,68.729,-12.83,2007,NaN,NaN
5909,68.729,-12.83,2008,NaN,NaN
5909,68.729,-12.83,2009,NaN,NaN
5909,68.729,-12.83,2010,NaN,NaN
5909,68.729,-12.83,2011,NaN,NaN
5910,-69.271,-12.83,2005,NaN,2.119
5910,-69.271,-12.83,2006,NaN,2.0063
5910,-69.271,-12.83,2007,2.4669,1.8764
5910,-69.271,-12.83,2008,2.4949,2.091
5910,-69.271,-12.83,2009,2.2581,1.8806
5910,-69.271,-12.83,2010,2.303,1.8768
5910,-69.271,-12.83,2011,2.377,2.132
5911,-71.537,-13.049,2007,0.93818,0.61044
5911,-71.537,-13.049,2008,0.95133,0.58301
5911,-71.537,-13.049,2009,1.0508,0.66604
5911,-71.537,-13.049,2010,1.0087,0.6896
5911,-71.537,-13.049,2011,1.0943,0.49403
5912,-71.542,-13.047,2009,1.0508,0.66604
5912,-71.542,-13.047,2010,1.0087,0.6896
5912,-71.542,-13.047,2011,1.0943,0.49403
5913,127.9,37.44,2013,0.82076,NaN
5913,127.9,37.44,2014,0.98392,NaN
5914,115.68,41.77,2012,0.58758,NaN
5914,115.68,41.77,2013,0.57611,NaN
5915,115.68,41.77,2012,0.58758,NaN
5915,115.68,41.77,2013,0.57611,NaN
5918,112.53,23.17,2010,1.482,1.2476
5918,112.53,23.17,2011,1.3434,1.3098
5919,112.53,23.17,2010,1.482,1.2476
5919,112.53,23.17,2011,1.3434,1.3098
5922,92.9,34.7,2012,0.016805,NaN
5922,92.9,34.7,2013,0.018937,NaN
5923,92.9,34.7,2012,0.016805,NaN
5923,92.9,34.7,2013,0.018937,NaN
5924,-71.29,44.05,2009,1.2168,1.1616
5924,-71.29,44.05,2010,1.3581,1.1214
5925,-71.73,43.93,2009,1.279,1.1225
5925,-71.73,43.93,2010,1.2962,1.2016
5926,-72.06,44.03,2009,1.2403,1.0184
5926,-72.06,44.03,2010,1.4089,1.123
5927,-71.29,44.05,2009,1.2168,1.1616
5927,-71.29,44.05,2010,1.3581,1.1214
5928,-71.73,43.93,2009,1.279,1.1225
5928,-71.73,43.93,2010,1.2962,1.2016
5929,-72.06,44.03,2009,1.2403,1.0184
5929,-72.06,44.03,2010,1.4089,1.123
5930,113.83,29.67,2011,1.3193,1.266
5935,9.1022,37.045,2008,0.91969,NaN
5936,9.0623,37.037,2008,0.91969,NaN
5937,136,35,2009,1.1231,0.59534
5937,136,35,2010,1.2084,0.77816
5938,101.27,21.92,2011,2.0826,1.6669
5938,101.27,21.92,2012,1.8615,NaN
5938,101.27,21.92,2013,1.8508,NaN
5940,102.58,31.58,2007,0.39769,0.4077
5940,102.58,31.58,2008,0.42084,0.70483
5941,102.58,31.58,2007,0.39769,0.4077
5941,102.58,31.58,2008,0.42084,0.70483
5942,-61.946,45.752,2003,NaN,0.81022
5942,-61.946,45.752,2004,NaN,0.82732
5943,-61.842,45.656,2003,NaN,0.81022
5943,-61.842,45.656,2004,NaN,0.82732
