FLUXNET_SITE_ID,Record_number,IGBP,Year,NEE_VUT_REF_NIGHT,TA_F,P_F,NEE_VUT_REF_QC,GPP_DT_VUT_REF,gpp_fluxnet,RECO_DT_VUT_REF,RECO_NT_VUT_REF,LOCATION_LAT,LOCATION_LONG,LOCATION_ELEV,mat_fluxnet,map_fluxnet,GOME2_SIF,SCIA_SIF,Study_midyear,Site_name,YearsOfData,Longitude,Latitude,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,Stage,mat_srdb,map_srdb,Study_temp,Study_precip,Partition_method,Rs_annual,Rh_annual,Ra_annual,gpp_srdb,ER,FLUXNET_DIST,FLUXNET_ECOSYSTEM_MATCH,tmp_hadcrut4,mat_hadcrut4,tmp_trend,tmp_trend_p,pre_hadcrut4,map_hadcrut4,pre_trend,pre_trend_p,pet,pet_norm,pet_trend,pet_trend_p,gpp_beer,gpp_modis,SOC,gpp_isimip,sm,sm_norm,sm_sd,sm_sd_norm
US-Prr,69,NA,2000.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,2001,Bonanza Creek,1.5,-147.87,64.8,Boreal,Forest,Natural,Evergreen,Mature,-3.3,269,NA,NA,Exclusion,296,161,135,NA,NA,40.25297548927361,FALSE,0.3388888888888888,-2.943611111111111,0.0053508771929833615,0.9003304711607312,272.6,285.39666666666665,1.0604511278195297,6.879567725305695,606.3055555555555,515.6638888888889,-0.5808897243107791,256.9998091463442,696.1360971295959,630.2,41.958,632.9326745151504,0.19924999496652163,0.2161192253095998,0.05589999858784722,0.055257690911765585
US-Prr,70,NA,2000.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,2001,Bonanza Creek,1.5,-147.87,64.8,Boreal,Forest,Natural,Evergreen,Mature,-3.3,269,NA,NA,Exclusion,206,172,34,NA,NA,40.25297548927361,FALSE,0.3388888888888888,-2.943611111111111,0.0053508771929833615,0.9003304711607312,272.6,285.39666666666665,1.0604511278195297,6.879567725305695,606.3055555555555,515.6638888888889,-0.5808897243107791,256.9998091463442,696.1360971295959,630.2,41.958,632.9326745151504,0.19924999496652163,0.2161192253095998,0.05589999858784722,0.055257690911765585
US-Prr,71,NA,2000.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,2001,Bonanza Creek,1.5,-147.87,64.8,Boreal,Forest,Natural,Evergreen,Mature,-3.3,269,NA,NA,Exclusion,192,164,28,NA,NA,40.25297548927361,FALSE,0.3388888888888888,-2.943611111111111,0.0053508771929833615,0.9003304711607312,272.6,285.39666666666665,1.0604511278195297,6.879567725305695,606.3055555555555,515.6638888888889,-0.5808897243107791,256.9998091463442,696.1360971295959,630.2,41.958,632.9326745151504,0.19924999496652163,0.2161192253095998,0.05589999858784722,0.055257690911765585
CH-Oe1,72,NA,1996.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1997,Hesse Forest,1,7.08,48.67,Temperate,Forest,Unmanaged,Deciduous,Aggrading,9.2,820,NA,NA,Exclusion,660,396,264,NA,NA,161.42780473425466,FALSE,17.575,9.356666666666667,-0.010545112781951586,0.8264474628052271,763.4,742.4566666666667,4.483834586465981,3.132611189760203,1177.125,665.4152777777778,-0.8416040100247687,287.962961790942,1479.7708157221477,NA,34.8,1429.016946054603,0.2585999934672145,0.2827925854486508,0.033599999151192605,0.04251111003719012
CH-Oe1,73,NA,1996.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1997,Hesse Forest,1,7.08,48.67,Temperate,Forest,Unmanaged,Deciduous,Aggrading,9.2,820,NA,NA,Exclusion,660,317,343,NA,NA,161.42780473425466,FALSE,17.575,9.356666666666667,-0.010545112781951586,0.8264474628052271,763.4,742.4566666666667,4.483834586465981,3.132611189760203,1177.125,665.4152777777778,-0.8416040100247687,287.962961790942,1479.7708157221477,NA,34.8,1429.016946054603,0.2585999934672145,0.2827925854486508,0.033599999151192605,0.04251111003719012
BR-Sa3,78,NA,1994.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1995,Paragominas,1,-47.52,-2.98,Tropical,Forest,Natural,Evergreen,Mature,NA,1750,NA,NA,Isotope,2400,890,1510,NA,NA,827.6657973420494,FALSE,27.175,26.622222222222224,0.04254385964912358,2.209140709702603e-4,2662.9,2357.7300000000005,17.834812030074964,1.0427776286239037,1131.5,1109.802777777778,1.8295739348371287,0.022205977032340413,3095.199957328987,NA,9.492,2124.611447639184,NaN,NaN,NaN,NaN
US-MMS,79,NA,1996.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1997,Coweeta,1,-85.5,35.08,Temperate,Forest,Natural,Deciduous,Mature,12.9,1796,NA,NA,NA,1250,NA,NA,NA,NA,478.829462543474,FALSE,14.733333333333334,14.377500000000001,0.029924812030077776,0.2191822502294312,1522.4,1411.9866666666667,-12.481654135338555,1.7405582047292298,964.2083333333333,1027.2722222222224,2.385307017543956,110.84180950787237,1664.3999673213727,NA,26.496,1662.6735302777786,0.26249999336869223,0.27293703014206755,0.040899998966779094,0.045940739580180016
US-MMS,80,NA,1996.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1997,Coweeta,1,-85.5,35.08,Temperate,Forest,Natural,Deciduous,Mature,12.9,1796,NA,NA,NA,1240,NA,NA,NA,NA,478.829462543474,FALSE,14.733333333333334,14.377500000000001,0.029924812030077776,0.2191822502294312,1522.4,1411.9866666666667,-12.481654135338555,1.7405582047292298,964.2083333333333,1027.2722222222224,2.385307017543956,110.84180950787237,1664.3999673213727,NA,26.496,1662.6735302777786,0.26249999336869223,0.27293703014206755,0.040899998966779094,0.045940739580180016
US-MMS,81,NA,1996.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1997,Coweeta,1,-85.5,35.08,Temperate,Forest,Natural,Deciduous,Mature,12.9,1796,NA,NA,NA,1220,NA,NA,NA,NA,478.829462543474,FALSE,14.733333333333334,14.377500000000001,0.029924812030077776,0.2191822502294312,1522.4,1411.9866666666667,-12.481654135338555,1.7405582047292298,964.2083333333333,1027.2722222222224,2.385307017543956,110.84180950787237,1664.3999673213727,NA,26.496,1662.6735302777786,0.26249999336869223,0.27293703014206755,0.040899998966779094,0.045940739580180016
US-MMS,82,NA,1996.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1997,Coweeta,1,-85.5,35.08,Temperate,Forest,Natural,Deciduous,Mature,12.9,1796,NA,NA,NA,1320,NA,NA,NA,NA,478.829462543474,FALSE,14.733333333333334,14.377500000000001,0.029924812030077776,0.2191822502294312,1522.4,1411.9866666666667,-12.481654135338555,1.7405582047292298,964.2083333333333,1027.2722222222224,2.385307017543956,110.84180950787237,1664.3999673213727,NA,26.496,1662.6735302777786,0.26249999336869223,0.27293703014206755,0.040899998966779094,0.045940739580180016
US-MMS,83,NA,1996.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,Coweeta,1,-85.5,35.08,Temperate,Grassland,Managed,Deciduous,Mature,12.9,1796,NA,NA,NA,1e3,NA,NA,NA,NA,478.829462543474,FALSE,14.733333333333334,14.377500000000001,0.029924812030077776,0.2191822502294312,1522.4,1411.9866666666667,-12.481654135338555,1.7405582047292298,964.2083333333333,1027.2722222222224,2.385307017543956,110.84180950787237,1664.3999673213727,NA,26.496,1662.6735302777786,0.26249999336869223,0.27293703014206755,0.040899998966779094,0.045940739580180016
US-MMS,84,NA,1996.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,Coweeta,1,-85.5,35.08,Temperate,Grassland,Managed,Deciduous,Mature,12.9,1796,NA,NA,NA,1170,NA,NA,NA,NA,478.829462543474,FALSE,14.733333333333334,14.377500000000001,0.029924812030077776,0.2191822502294312,1522.4,1411.9866666666667,-12.481654135338555,1.7405582047292298,964.2083333333333,1027.2722222222224,2.385307017543956,110.84180950787237,1664.3999673213727,NA,26.496,1662.6735302777786,0.26249999336869223,0.27293703014206755,0.040899998966779094,0.045940739580180016
US-MMS,85,NA,1996.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,Coweeta,1,-85.5,35.08,Temperate,Grassland,Managed,Deciduous,Mature,12.9,1796,NA,NA,NA,1030,NA,NA,NA,NA,478.829462543474,FALSE,14.733333333333334,14.377500000000001,0.029924812030077776,0.2191822502294312,1522.4,1411.9866666666667,-12.481654135338555,1.7405582047292298,964.2083333333333,1027.2722222222224,2.385307017543956,110.84180950787237,1664.3999673213727,NA,26.496,1662.6735302777786,0.26249999336869223,0.27293703014206755,0.040899998966779094,0.045940739580180016
US-MMS,86,NA,1996.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,Coweeta,1,-85.5,35.08,Temperate,Grassland,Managed,Deciduous,Mature,12.9,1796,NA,NA,NA,1180,NA,NA,NA,NA,478.829462543474,FALSE,14.733333333333334,14.377500000000001,0.029924812030077776,0.2191822502294312,1522.4,1411.9866666666667,-12.481654135338555,1.7405582047292298,964.2083333333333,1027.2722222222224,2.385307017543956,110.84180950787237,1664.3999673213727,NA,26.496,1662.6735302777786,0.26249999336869223,0.27293703014206755,0.040899998966779094,0.045940739580180016
SD-Dem,87,NA,2e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000.5,Yatir,1,35.05,31.35,Mediterranean,Forest,Managed,Evergreen,Mature,22,270,NA,NA,NA,192,NA,NA,NA,NA,2063.185127347161,FALSE,21.64166666666667,19.858611111111113,0.12474310776942678,8.655212946610441e-7,142.8,235.31333333333333,-6.0279699248120515,0.2057720683434792,1776.3333333333335,1649.4958333333334,7.9380639097746215,0.0016630659638845408,168.50833093684514,465.30000000000007,8.97,336.83164061820963,0.18699999527598266,0.19414666176210935,0.06499999835796189,0.06510666502193392
CA-SF2,88,NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1998.5,BOREAS SSA-OBS,2,-105.12,53.99,Boreal,Forest,Natural,Evergreen,Mature,NA,NA,NA,NA,Exclusion,564,440,124,NA,NA,57.44313088074218,FALSE,1.7333333333333334,0.03249999999999998,0.022763157894737682,0.5505447928795077,494.35,441.22333333333336,4.109699248120428,2.867762378110336,611.375,629.2194444444445,0.31102756892238703,301.8535047505532,833.7208200010493,NA,44.224,800.5703042824487,0.21374999460022082,0.20045925419523242,0.04894999876341899,0.037166665727757696
CA-SF2,89,NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1998.5,BOREAS SSA-BSSP,2,-105.12,53.99,Boreal,Forest,Natural,Evergreen,Mature,NA,NA,NA,NA,Exclusion,319,265,54,NA,NA,57.44313088074218,FALSE,1.7333333333333334,0.03249999999999998,0.022763157894737682,0.5505447928795077,494.35,441.22333333333336,4.109699248120428,2.867762378110336,611.375,629.2194444444445,0.31102756892238703,301.8535047505532,833.7208200010493,NA,44.224,800.5703042824487,0.21374999460022082,0.20045925419523242,0.04894999876341899,0.037166665727757696
FI-Jok,90,NA,1998.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1999,Norunda-N,1,17.5,60.08,Boreal,Forest,Natural,Evergreen,Mature,5.5,527,NA,NA,Extraction,98,69,29,NA,NA,341.6818830653134,FALSE,7.458333333333334,5.3475,0.012775689223057805,0.6655377657864376,491.40000000000003,546.9933333333333,0.2321804511277456,11.199279326714935,672.2083333333334,529.7569444444445,2.2892543859648913,52.61051528419529,1224.879123589151,NA,85.827,965.0519963806968,0.23089999416697538,0.22475554987775265,0.04759999879752286,0.04119259155198018
FI-Jok,91,NA,1998.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1999,Norunda-SW,1,17.5,60.08,Boreal,Forest,Natural,Evergreen,Mature,5.5,527,NA,NA,Extraction,149,100,49,NA,NA,341.6818830653134,FALSE,7.458333333333334,5.3475,0.012775689223057805,0.6655377657864376,491.40000000000003,546.9933333333333,0.2321804511277456,11.199279326714935,672.2083333333334,529.7569444444445,2.2892543859648913,52.61051528419529,1224.879123589151,NA,85.827,965.0519963806968,0.23089999416697538,0.22475554987775265,0.04759999879752286,0.04119259155198018
US-Me2,92,NA,1998.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1999,Metiolus-Y,1,-121.52,44.5,Temperate,Forest,Unmanaged,Evergreen,Aggrading,7.5,552,NA,NA,Extraction,519,248,265,NA,NA,6.0793676091639215,FALSE,6.408333333333333,5.8075,-0.013828320802005188,0.4446304714694478,828.2,866.3700000000001,-2.3610526315791116,8.92565364187298,760.4166666666667,763.2555555555556,-0.7478383458646186,261.71440055193193,975.1583136505814,NA,28.908,1056.4143066378888,0.16559999581659213,0.2246777721019397,0.05909999850700842,0.07189259077643294
US-Me2,93,NA,1998.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1999,Metiolus-O,1,-121.51,44.42,Temperate,Forest,Natural,Evergreen,Mature,8.1,524,NA,NA,Extraction,499,276,235,NA,NA,5.203654533700328,FALSE,6.408333333333333,5.8075,-0.013828320802005188,0.4446304714694478,828.2,866.3700000000001,-2.3610526315791116,8.92565364187298,760.4166666666667,763.2555555555556,-0.7478383458646186,261.71440055193193,975.1583136505814,NA,25.517,1056.4143066378888,0.16559999581659213,0.2246777721019397,0.05909999850700842,0.07189259077643294
US-Me2,94,NA,1999.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,2e3,Metiolus-Y,1,-121.52,44.5,Temperate,Forest,Unmanaged,Evergreen,Aggrading,7.5,552,NA,NA,Extraction,427,248,265,NA,NA,6.0793676091639215,FALSE,5.658333333333333,5.8075,-0.013828320802005188,0.4446304714694478,548.9,866.3700000000001,-2.3610526315791116,8.92565364187298,845.5833333333334,763.2555555555556,-0.7478383458646186,261.71440055193193,917.6708053928451,1128,28.908,1062.5271204858152,0.19329999511683127,0.2246777721019397,0.05809999853227055,0.07189259077643294
US-Me2,95,NA,1999.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,2e3,Metiolus-O,1,-121.51,44.42,Temperate,Forest,Natural,Evergreen,Mature,8.1,524,NA,NA,Extraction,597,322,275,NA,NA,5.203654533700328,FALSE,5.658333333333333,5.8075,-0.013828320802005188,0.4446304714694478,548.9,866.3700000000001,-2.3610526315791116,8.92565364187298,845.5833333333334,763.2555555555556,-0.7478383458646186,261.71440055193193,917.6708053928451,991.5,25.517,1062.5271204858152,0.19329999511683127,0.2246777721019397,0.05809999853227055,0.07189259077643294
US-Me2,96,NA,2000.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,2001,Metiolus-Y,1,-121.52,44.5,Temperate,Forest,Unmanaged,Evergreen,Aggrading,7.5,552,NA,NA,Extraction,505,248,265,NA,NA,6.0793676091639215,FALSE,6.15,5.8075,-0.013828320802005188,0.4446304714694478,837.7,866.3700000000001,-2.3610526315791116,8.92565364187298,821.25,763.2555555555556,-0.7478383458646186,261.71440055193193,937.745807053858,1000.5,28.908,1064.8459632845636,0.22549999430339085,0.2246777721019397,0.05429999862826662,0.07189259077643294
US-Me2,97,NA,2000.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,2001,Metiolus-O,1,-121.51,44.42,Temperate,Forest,Natural,Evergreen,Mature,8.1,524,NA,NA,Extraction,483,276,235,NA,NA,5.203654533700328,FALSE,6.15,5.8075,-0.013828320802005188,0.4446304714694478,837.7,866.3700000000001,-2.3610526315791116,8.92565364187298,821.25,763.2555555555556,-0.7478383458646186,261.71440055193193,937.745807053858,869.3,25.517,1064.8459632845636,0.22549999430339085,0.2246777721019397,0.05429999862826662,0.07189259077643294
US-Me2,98,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1996.5,Metiolus-O,1,-121.51,44.42,Temperate,Forest,Natural,Evergreen,Mature,8.1,600,NA,NA,Subtraction,683,406,277,NA,898.7,5.203654533700328,FALSE,6.358333333333333,5.8075,-0.013828320802005188,0.4446304714694478,1113.1000000000001,866.3700000000001,-2.3610526315791116,8.92565364187298,693.5,763.2555555555556,-0.7478383458646186,261.71440055193193,990.062480383358,NA,25.517,1098.502849107609,0.1921999951446196,0.2246777721019397,0.06599999833269976,0.07189259077643294
US-Ha1,103,DBF,1995.5,224.74090964232002,7.532500000000001,1273.5,0.8928825,1327.995,1283.25,1099.699,1115.5049999999999,42.5378,-72.1715,340,6.62,1071,NaN,NaN,1996,Harvard Forest-Prospect Hill,1,-72.3,42.9,Temperate,Forest,Natural,Deciduous,Mature,6,1172,NA,NA,Isotope,840,570,270,NA,NA,41.63216523364823,TRUE,8.725000000000001,8.252222222222223,0.038496240601506776,0.1496998712285812,1258.9,1060.13,9.737218045113297,1.2710822916946625,860.7916666666667,890.8027777777778,2.4241854636593,71.1356024857745,1378.1791155578205,NA,61.04,1229.536510702791,0.21429999458632665,0.23676295698182745,0.06239999842364341,0.056992591152838605
US-Prr,106,NA,1970.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1971,Barrow,1,-156.67,71.3,Arctic,Shrubland,Natural,Deciduous,Mature,-12.6,132,NA,NA,Extraction,53,13,40,NA,NA,782.6993896525214,FALSE,-12.916666666666668,-12.440555555555557,0.10300751879699344,0.012666113166775876,64,108.01666666666668,2.6104511278195197,0.2538526769686862,200.75000000000003,193.5513888888889,3.1057017543860073,21.66809728556619,NA,NA,108.652,14.888387003053229,NA,NA,NA,NA
US-Myb,108,NA,1993.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1994,Jasper Ridge,1,-122.23,37.4,Temperate,Grassland,Natural,Evergreen,Mature,14,511,NA,NA,Isotope,323,144,179,NA,NA,83.04449296984339,FALSE,14.033333333333335,14.078055555555556,-2.6942355889815635e-4,0.987982336677548,912,627.9100000000001,-5.733609022556909,4.852795425142394,973.3333333333335,1076.6486111111112,-0.7226817042607393,231.95183147751672,1624.249961665214,NA,30.366,1234.6454355076808,0.18299999537703115,0.17912413340597816,0.06539999834785704,0.05801034336212164
US-Ne3,112,NA,1968.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1969,UM Prairie Station,1.8,-91.94,38.95,Temperate,Grassland,Natural,Deciduous,Aggrading,12.8,1e3,NA,NA,Subtraction,457,274,183,NA,NA,456.20948846690044,FALSE,13.25909090909091,12.406666666666668,0.0043734335839621255,0.8731934256062764,1264.5818181818183,991.7733333333333,3.7513533834586026,8.176296207826821,1088.3636363636365,1089.0180555555555,1.825000000000237,181.20137049080247,NA,NA,11.942,NA,NA,NA,NA,NA
DK-Sor,113,NA,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1992,Kiel Ecosystem Research Center,1,10.23,54.1,Temperate,Forest,Natural,Deciduous,Mature,8.1,575,NA,NA,Extraction,1754,520,1234,NA,NA,178.85010208126488,FALSE,9.508333333333335,8.486944444444445,0.03342731829573967,0.25044053391017557,642.9000000000001,728.99,0.5347368421052654,10.955364308196591,675.25,580.5527777777778,3.1720238095238265,19.35604544671386,1512.3166412447376,NA,23.952,978.3673766594526,0.16639999579638243,0.20397036521764542,0.054999998610583134,0.04848518396034639
SN-Dhr,114,NA,1992.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,Ouidah,1,2.08,6.23,Tropical,Forest,Managed,Evergreen,Mature,27,950,NA,NA,Extraction,1610,499,1111,NA,NA,2166.008830465263,FALSE,27.366666666666667,27.20138888888889,0.04293233082706842,2.9513590187875568e-5,1659.5000000000002,1381.3400000000001,11.710977443609831,5.071771467664734,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN
US-KS2,115,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995.5,SETRES,1,-79.2,34.63,Temperate,Forest,Managed,Evergreen,Aggrading,17,1210,NA,NA,Extraction,1263,600,663,NA,NA,684.0580041445935,FALSE,15.758333333333335,16.264166666666668,0.021936090225565613,0.20166884483565917,1277.5,1198.9933333333333,-1.8750375939851454,9.269503965983763,1098.0416666666667,1152.4875000000002,5.310338345864845,10.64392692020446,1509.8832645286109,NA,14.958,1722.96737123723,0.2281999942351831,0.22816295719908172,0.04439999887836166,0.046959258072968586
CA-Qfo,120,NA,1986.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1987,Schefferville-string,1,-66.82,54.8,Boreal,Wetland,Natural,Evergreen,Mature,0,791,NA,NA,NA,79,NA,NA,NA,NA,764.1033494055446,FALSE,-5.175,-5.325,0.16046992481203295,9.326422074343879e-4,887.2,797.6800000000001,3.365488721804245,3.3320572835723103,428.875,399.4722222222223,1.305858395989996,96.33567097153292,328.19583473997494,NA,53.844,434.9098796730796,0.2867999927548226,0.28202068253073054,0.03139999920676928,0.03569310254659223
CA-Qfo,121,NA,1986.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1987,Schefferville-flark,1,-66.82,54.8,Boreal,Wetland,Natural,Evergreen,Mature,0,791,NA,NA,NA,80,NA,NA,NA,NA,764.1033494055446,FALSE,-5.175,-5.325,0.16046992481203295,9.326422074343879e-4,887.2,797.6800000000001,3.365488721804245,3.3320572835723103,428.875,399.4722222222223,1.305858395989996,96.33567097153292,328.19583473997494,NA,53.844,434.9098796730796,0.2867999927548226,0.28202068253073054,0.03139999920676928,0.03569310254659223
CA-Qfo,122,NA,1986.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1987,Schefferville-pool,1,-66.82,54.8,Boreal,Wetland,Natural,Evergreen,Mature,0,791,NA,NA,NA,7,NA,NA,NA,NA,764.1033494055446,FALSE,-5.175,-5.325,0.16046992481203295,9.326422074343879e-4,887.2,797.6800000000001,3.365488721804245,3.3320572835723103,428.875,399.4722222222223,1.305858395989996,96.33567097153292,328.19583473997494,NA,53.844,434.9098796730796,0.2867999927548226,0.28202068253073054,0.03139999920676928,0.03569310254659223
CA-SF2,130,NA,1993.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1994,BOREAS SSA-OJP,1,-104.69,53.92,Boreal,Forest,Natural,Evergreen,Mature,1.5,405,NA,NA,Extraction,338,187,151,NA,NA,85.91332795742444,FALSE,0.6083333333333335,0.10249999999999995,0.024122807017544746,0.5277508754755095,489.70000000000005,450.8466666666667,4.153383458646749,2.743134186878335,620.5000000000001,640.0680555555556,0.47340225563916283,268.0345609034988,652.7416614096614,NA,40.223,805.7606710090328,0.182599995387136,0.20765555030973498,0.027199999312870204,0.0423259248566831
CA-SF3,131,NA,1993.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1994,BOREAS SSA-OA,1,-106.2,53.63,Boreal,Forest,Natural,Deciduous,Mature,1.5,405,NA,NA,Extraction,905,591,314,NA,NA,52.90663236479529,FALSE,0.3333333333333333,-0.10166666666666672,0.021309523809524597,0.5778076149549647,497.8,440.31000000000006,3.8702255639099077,3.3855021835328234,590.0833333333334,608.0291666666667,0.198966165413601,322.69668154801946,768.3249996746077,NA,43.834,788.7548072851457,0.15809999600605806,0.18318147685392802,0.032399999181507155,0.04168148042851869
CA-SF2,132,NA,1993.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,1994,BOREAS SSA-OBS,1,-105.12,53.99,Boreal,Forest,Natural,Evergreen,Mature,1.5,405,NA,NA,Extraction,564,372,192,NA,NA,57.44313088074218,FALSE,0.49166666666666664,0.03249999999999998,0.022763157894737682,0.5505447928795077,487.5,441.22333333333336,4.109699248120428,2.867762378110336,599.2083333333334,629.2194444444445,0.31102756892238703,301.8535047505532,815.7749691721783,NA,44.224,814.0131070467855,0.18409999534924282,0.20045925419523242,0.022799999424023554,0.037166665727757696
US-UMB,133,DBF,2003.5,199.25588857932001,6.473,608.671,0.942342,1265.115,1268.9,1029.7150000000001,1056.0455,45.5598,-84.7138,234,5.83,803,NaN,0.4548725,2004,University of Michigan Biological Station,1,-84.72,45.59,Temperate,Forest,Natural,Deciduous,Aggrading,5.5,817,NA,NA,Extraction,675,290,385,NA,NA,3.393540504302683,TRUE,5.633333333333334,5.15,0.08132205513784826,0.022408352552470683,765,809.4666666666667,0.6678947368421975,10.508322773332273,724.0991666666667,724.9102777777779,NA,NA,1162.2208285446688,1294.3,NaN,1051.46550482152,0.24472939381761546,0.23663546735541854,0.047214078807272075,0.0446367668723804
